id,ticker,name,marketCap
958,150840,인트로메딕,2251
959,023800,인지컨트롤스,2251
960,372910,한컴라이프케어,2249
961,083420,그린케미칼,2248
962,122640,예스티,2247
963,136510,에디슨EV,2236
964,019210,와이지-원,2234
965,263920,휴온스블러썸,2234
966,253840,수젠텍,2231
967,041930,동아화성,2227
968,203650,드림시큐리티,2226
969,007160,사조산업,2225
970,005680,삼영전자,2220
971,180400,캔서롭,2220
972,053290,NE능률,2214
973,117580,대성에너지,2213
974,236810,엔비티,2206
975,015360,예스코홀딩스,2205
976,241690,유니테크노,2203
977,006620,동구바이오제약,2203
978,036580,팜스코,2200
979,367000,플래티어,2199
980,091580,상신이디피,2197
981,043370,피에이치에이,2194
982,025320,시노펙스,2193
983,018310,삼목에스폼,2190
984,318020,포인트모바일,2190
985,002210,동성제약,2184
986,159580,제로투세븐,2183
987,054450,텔레칩스,2181
988,306040,에스제이그룹,2180
989,303530,이노뎁,2176
990,201490,미투온,2172
991,290720,푸드나무,2167
992,089890,코세스,2164
993,214270,FSN,2162
994,100250,진양홀딩스,2160
995,214390,경보제약,2158
996,067990,도이치모터스,2156
997,060240,룽투코리아,2156
998,079370,제우스,2154
999,004970,신라교역,2152
1000,262260,에이프로,2150
1001,199820,제일전기공업,2149
1002,203400,에이비온,2145
1003,308170,센트랄모텍,2143
1004,017000,신원종합개발,2141
1005,080220,제주반도체,2138
1006,207760,미스터블루,2136
1007,060280,큐렉소,2133
1008,123040,엠에스오토텍,2133
1009,109740,디에스케이,2129
1010,270870,뉴트리,2127
1011,288620,에스퓨얼셀,2124
1012,063160,종근당바이오,2123
1013,092730,네오팜,2121
1014,009470,삼화전기,2119
1015,338220,뷰노,2118
1016,187870,디바이스이엔지,2110
1017,339950,아이비김영,2107
1018,037460,삼지전자,2105
1019,125210,아모그린텍,2103
1020,012030,DB,2102
1021,000970,한국주철관,2097
1022,352700,씨앤투스성진,2089
1023,010170,대한광통신,2086
1024,087010,펩트론,2083
1025,082210,옵트론텍,2082
1026,228850,레이언스,2082
1027,278650,노터스,2081
1028,104620,노랑풍선,2080
1029,294140,레몬,2072
1030,115160,휴맥스,2069
1031,018120,진로발효,2069
1032,058970,엠로,2064
1033,347770,핌스,2056
1034,023900,풍국주정,2053
1035,238090,앤디포스,2048
1036,311320,지오엘리먼트,2043
1037,053080,원방테크,2040
1038,103590,일진전기,2039
1039,382480,지아이텍,2038
1040,036190,금화피에스시,2037
1041,001250,GS글로벌,2034
1042,004710,한솔테크닉스,2032
1043,215360,우리산업,2027
1044,014790,한라,2025
1045,277880,티에스아이,2020
1046,352910,오비고,2014
1047,33626K,두산퓨얼셀1우,2011
1048,015890,태경산업,2010
1049,357880,비트나인,2008
1050,090150,광진윈텍,2004
1051,179900,유티아이,2001
1052,004960,한신공영,2001
1053,005160,동국산업,2001
1054,357580,아모센스,1999
1055,007330,푸른저축은행,1998
1056,074430,아미노로직스,1998
1057,090360,로보스타,1998
1058,001750,한양증권,1998
1059,084730,팅크웨어,1996
1060,33637K,솔루스첨단소재1우,1996
1061,257720,실리콘투,1994
1062,035150,백산,1994
1063,110990,디아이티,1993
1064,017900,광전자,1993
1065,348350,위드텍,1990
1066,039860,나노엔텍,1988
1067,258830,세종메디칼,1986
1068,078590,OQP,1975
1069,039570,HDC아이콘트롤스,1975
1070,089470,HDC현대EP,1968
1071,160980,싸이맥스,1966
1072,067900,와이엔텍,1965
1073,267850,아시아나IDT,1964
1074,260930,씨티케이,1963
1075,348030,모비릭스,1963
1076,061040,알에프텍,1963
1077,315640,딥노이드,1962
1078,136540,윈스,1959
1079,066700,테라젠이텍스,1958
1080,045660,에이텍,1957
1081,248170,샘표식품,1955
1082,298060,에스씨엠생명과학,1953
1083,038620,위즈코프,1953
1084,128820,대성산업,1949
1085,072520,제넨바이오,1945
1086,052420,오성첨단소재,1944
1087,047560,이스트소프트,1944
1088,372800,아이티아이즈,1941
1089,356860,티엘비,1941
1090,060590,씨티씨바이오,1939
1091,003120,일성신약,1939
1092,352480,씨앤씨인터내셔널,1937
1093,187420,제노포커스,1932
1094,137950,제이씨케미칼,1930
1095,003555,LG우,1927
1096,196490,디에이테크놀로지,1924
1097,066980,이엔코퍼레이션,1923
1098,340930,유일에너테크,1921
1099,058400,KNN,1920
1100,006220,제주은행,1918
1101,000300,대유플러스,1917
1102,021320,KCC건설,1911
1103,138580,비즈니스온,1911
1104,300120,라온피플,1909
1105,082850,우리바이오,1909
1106,217600,켐온,1909
1107,109820,진매트릭스,1906
1108,377480,마인즈랩,1899
1109,049960,쎌바이오텍,1898
1110,200880,서연이화,1894
1111,211270,AP위성,1892
1112,091090,세원이앤씨,1891
1113,008700,아남전자,1889
1114,078150,HB테크놀러지,1883
1115,013570,디와이,1881
1116,109610,에스와이,1880
1117,028100,동아지질,1880
1118,078520,에이블씨엔씨,1865
1119,239890,피엔에이치테크,1862
1120,088290,이원컴포텍,1862
1121,079940,가비아,1861
1122,265560,영화테크,1860
1123,255440,야스,1854
1124,006910,보성파워텍,1852
1125,082800,비보존 헬스케어,1851
1126,063570,한국전자금융,1850
1127,256630,포인트엔지니어링,1848
1128,163730,핑거,1847
1129,122350,삼기,1846
1130,078860,아이오케이,1845
1131,095190,이엠코리아,1845
1132,192250,케이사인,1844
1133,111710,남화산업,1842
1134,105840,우진,1835
1135,067170,오텍,1823
1136,226330,신테카바이오,1822
1137,069460,대호에이엘,1821
1138,007110,일신석재,1820
1139,234690,녹십자웰빙,1819
1140,354200,엔젠바이오,1814
1141,061250,화일약품,1808
1142,094850,참좋은여행,1806
1143,038390,레드캡투어,1803
1144,009070,KCTC,1800
1145,060310,3S,1799
1146,036620,감성코퍼레이션,1797
1147,054050,농우바이오,1795
1148,104200,NHN벅스,1794
1149,002170,삼양통상,1794
1150,083930,아바코,1787
1151,023910,대한약품,1785
1152,002410,범양건영,1785
1153,282690,동아타이어,1785
1154,02826K,삼성물산우B,1782
1155,297090,씨에스베어링,1777
1156,102280,쌍방울,1777
1157,024890,대원화성,1775
1158,304840,피플바이오,1771
1159,042040,케이피엠테크,1769
1160,049080,기가레인,1767
1161,086820,바이오솔루션,1767
1162,042510,라온시큐어,1765
1163,013990,아가방컴퍼니,1762
1164,314930,바이오다인,1761
1165,065530,와이어블,1757
1166,014940,오리엔탈정공,1756
1167,100700,세운메디칼,1752
1168,038070,서린바이오,1751
1169,003547,대신증권2우B,1750
1170,003830,대한화섬,1746
1171,011370,서한,1745
1172,239610,에이치엘사이언스,1744
1173,306620,네온테크,1739
1174,191420,테고사이언스,1739
1175,208340,파멥신,1738
1176,071200,인피니트헬스케어,1737
1177,054950,제이브이엠,1734
1178,067080,대화제약,1731
1179,036710,심텍홀딩스,1730
1180,012800,대창,1727
1181,060900,대한그린파워,1727
1182,046140,SBS콘텐츠허브,1725
1183,057680,티사이언티픽,1725
1184,051980,중앙디앤엠,1721
1185,134380,미원화학,1717
1186,28513K,SK케미칼우,1713
1187,068330,일신바이오,1711
1188,236200,슈프리마,1708
1189,168490,한국패러랠,1708
1190,004310,현대약품,1708
1191,950110,SBI핀테크솔루션즈,1707
1192,006380,카프로,1702
1193,000180,성창기업지주,1698
1194,289080,SV인베스트먼트,1698
1195,074610,이엔플러스,1697
1196,000320,노루홀딩스,1694
1197,002710,TCC스틸,1689
1198,066620,국보디자인,1687
1199,026150,특수건설,1686
1200,039340,한국경제TV,1683
1201,033560,블루콤,1682
1202,105330,케이엔더블유,1680
1203,096775,SK이노베이션우,1679
1204,092200,디아이씨,1678
1205,259630,엠플러스,1676
1206,014200,광림,1670
1207,105550,트루윈,1666
1208,214610,미코바이오메드,1666
1209,043650,국순당,1659
1210,002880,대유에이텍,1655
1211,008040,사조동아원,1651
1212,052330,코텍,1650
1213,317690,퀀타매트릭스,1650
1214,066590,우수AMS,1649
1215,176440,에이치엔티,1646
1216,353810,이지바이오,1644
1217,004540,깨끗한나라,1642
1218,017180,명문제약,1639
1219,205100,엑셈,1638
1220,377220,프롬바이오,1634
1221,067390,아스트,1634
1222,072870,메가스터디,1633
1223,155650,와이엠씨,1631
1224,302550,리메드,1629
1225,263700,케어랩스,1628
1226,011090,에넥스,1628
1227,054670,대한뉴팜,1622
1228,108860,셀바스AI,1621
1229,179290,엠아이텍,1621
1230,033170,시그네틱스,1620
1231,140070,서플러스글로벌,1612
1232,068790,DMS,1607
1233,002450,삼익악기,1606
1234,094360,칩스앤미디어,1605
1235,041460,한국전자인증,1605
1236,027050,코리아나,1604
1237,000230,일동홀딩스,1604
1238,071670,에이테크솔루션,1600
1239,300080,플리토,1599
1240,171120,라이온켐텍,1598
1241,060560,홈센타홀딩스,1595
1242,119830,아이텍,1592
1243,007280,한국특강,1591
1244,006740,영풍제지,1591
1245,067290,JW신약,1590
1246,181340,이즈미디어,1587
1247,234100,세원,1587
1248,040350,큐로컴,1587
1249,310200,애니플러스,1587
1250,035610,솔본,1583
1251,003460,유화증권,1579
1252,009190,대양금속,1577
1253,352770,클리노믹스,1576
1254,000700,유수홀딩스,1575
1255,158430,아톤,1575
1256,030960,양지사,1569
1257,046120,오르비텍,1568
1258,950200,소마젠,1561
1259,004720,팜젠사이언스,1559
1260,072020,중앙백신,1558
1261,052300,초록뱀컴퍼니,1558
1262,016880,웅진,1554
1263,138360,협진,1550
1264,004150,한솔홀딩스,1545
1265,950170,JTC,1545
1266,008970,동양철관,1545
1267,274090,켄코아에어로스페이스,1543
1268,276730,제주맥주,1542
1269,004140,동방,1542
1270,215090,휴센텍,1541
1271,002460,화성산업,1537
1272,142280,녹십자엠에스,1535
1273,015020,이스타코,1534
1274,130580,나이스디앤비,1532
1275,064820,케이프,1531
1276,37550K,DL이앤씨우,1530
1277,004080,신흥,1529
1278,073560,우리손에프앤지,1526
1279,014470,부방,1519
1280,052790,액토즈소프트,1518
1281,058110,멕아이씨에스,1516
1282,126880,제이엔케이히터,1515
1283,241520,DSC인베스트먼트,1512
1284,043220,에이치엘비파워,1512
1285,241790,오션브릿지,1510
1286,108490,로보티즈,1507
1287,010040,한국내화,1507
1288,073640,테라사이언스,1507
1289,029480,릭스솔루션,1507
1290,032850,비트컴퓨터,1506
1291,186230,그린플러스,1504
1292,193250,와이제이엠게임즈,1503
1293,204620,글로벌텍스프리,1501
1294,156100,엘앤케이바이오,1499
1295,100840,SNT에너지,1497
1296,241710,코스메카코리아,1495
1297,304100,솔트룩스,1494
1298,168330,내츄럴엔도텍,1494
1299,950140,잉글우드랩,1494
1300,232680,라온테크,1491
1301,291650,압타머사이언스,1490
1302,002630,오리엔트바이오,1488
1303,068050,팬엔터테인먼트,1485
1304,036560,영풍정밀,1485
1305,347890,엠투아이,1484
1306,014580,태경비케이,1483
1307,065450,빅텍,1481
1308,123690,한국화장품,1479
1309,210540,디와이파워,1479
1310,120240,대정화금,1477
1311,063440,SM Life Design,1474
1312,389030,지니너스,1472
1313,104540,코렌텍,1472
1314,066310,큐에스아이,1470
1315,000860,강남제비스코,1469
1316,002700,신일전자,1467
1317,124560,태웅로직스,1465
1318,108380,대양전기공업,1463
1319,036090,위지트,1461
1320,049550,잉크테크,1458
1321,066670,디스플레이텍,1456
1322,006890,태경케미컬,1455
1323,079960,동양이엔피,1454
1324,007820,에스엠코어,1452
1325,012690,모나리자,1451
1326,092870,엑시콘,1450
1327,347000,센코,1448
1328,053980,오상자이엘,1446
1329,064800,젬백스링크,1445
1330,153710,옵티팜,1441
1331,190510,나무가,1436
1332,012170,아센디오,1433
1333,270660,에브리봇,1432
1334,067570,엔브이에이치코리아,1431
1335,017550,수산중공업,1430
1336,071460,위니아딤채,1429
1337,347740,피엔케이피부임상연구센타,1425
1338,004090,한국석유,1421
1339,128660,피제이메탈,1421
1340,302430,이노메트리,1420
1341,003650,미창석유,1419
1342,047080,한빛소프트,1419
1343,225330,씨엠에스에듀,1418
1344,032560,황금에스티,1417
1345,016250,SGC이테크건설,1416
1346,239340,줌인터넷,1416
1347,129890,앱코,1416
1348,334890,이지스밸류리츠,1413
1349,005710,대원산업,1408
1350,208710,바이오로그디바이스,1406
1351,011320,유니크,1400
1352,012860,모베이스전자,1398
1353,045520,크린앤사이언스,1397
1354,025750,한솔홈데코,1397
1355,019440,세아특수강,1396
1356,012200,계양전기,1395
1357,008250,이건산업,1390
1358,036010,아비코전자,1389
1359,087260,모바일어플라이언스,1386
1360,064850,에프앤가이드,1383
1361,071970,STX중공업,1382
1362,051360,토비스,1382
1363,018700,바른손,1380
1364,122310,제노레이,1379
1365,011150,CJ씨푸드,1377
1366,225220,제놀루션,1377
1367,261200,덴티스,1376
1368,054800,아이디스홀딩스,1376
1369,050110,캠시스,1373
1370,014530,극동유화,1366
1371,072470,우리산업홀딩스,1365
1372,217730,강스템바이오텍,1360
1373,034300,신세계건설,1360
1374,020710,시공테크,1359
1375,016740,두올,1355
1376,267290,경동도시가스,1355
1377,123570,이엠넷,1349
1378,093520,매커스,1348
1379,200780,비씨월드제약,1347
1380,051490,나라엠앤디,1346
1381,120030,조선선재,1345
1382,005430,한국공항,1344
1383,290520,신도기연,1342
1384,007680,대원,1339
1385,044820,코스맥스비티아이,1339
1386,054220,비츠로시스,1338
1387,085670,뉴프렉스,1338
1388,263690,디알젬,1336
1389,046390,삼화네트웍스,1336
1390,006660,삼성공조,1336
1391,047400,유니온머티리얼,1335
1392,321820,와이더플래닛,1334
1393,001045,CJ우,1333
1394,173940,에프엔씨엔터,1333
1395,312610,에이에프더블류,1332
1396,009320,대우부품,1331
1397,024810,이화전기,1327
1398,013310,아진산업,1327
1399,128540,에코캡,1326
1400,033320,제이씨현시스템,1326
1401,241770,메카로,1325
1402,037330,인지디스플레,1323
1403,014190,원익큐브,1323
1404,023000,삼원강재,1322
1405,004060,SG세계물산,1319
1406,214430,아이쓰리시스템,1318
1407,005750,대림B&Co,1318
1408,001260,남광토건,1312
1409,019660,글로본,1310
1410,330350,위더스제약,1306
1411,007720,대명소노시즌,1305
1412,251630,브이원텍,1304
1413,092440,기신정기,1303
1414,033540,파라텍,1301
1415,011700,한신기계,1301
1416,109080,옵티시스,1299
1417,376290,씨유테크,1299
1418,148250,알엔투테크놀로지,1298
1419,039020,이건홀딩스,1298
1420,005320,국동,1297
1421,206400,베노홀딩스,1297
1422,053590,한국테크놀로지,1295
1423,040300,YTN,1293
1424,141000,비아트론,1290
1425,001540,안국약품,1289
1426,036640,HRS,1288
1427,023810,인팩,1285
1428,033230,인성정보,1284
1429,307930,컴퍼니케이,1283
1430,03473K,SK우,1282
1431,222040,코스맥스엔비티,1280
1432,049720,고려신용정보,1272
1433,053690,한미글로벌,1271
1434,004270,남성,1269
1435,093190,빅솔론,1269
1436,040420,정상제이엘에스,1269
1437,109960,에이프로젠 H&G,1268
1438,005740,크라운해태홀딩스,1267
1439,095500,미래나노텍,1266
1440,093920,서원인텍,1264
1441,198440,고려시멘트,1264
1442,005990,매일홀딩스,1263
1443,150900,파수,1260
1444,010960,삼호개발,1260
1445,004650,창해에탄올,1259
1446,217500,러셀,1258
1447,015710,코콤,1258
1448,203690,프로스테믹스,1258
1449,003610,방림,1254
1450,227950,엔투텍,1252
1451,000890,보해양조,1251
1452,065170,넥스트BT,1250
1453,094170,동운아나텍,1248
1454,335810,프리시젼바이오,1247
1455,065130,탑엔지니어링,1247
1456,009460,한창제지,1247
1457,012790,신일제약,1245
1458,096630,에스코넥,1243
1459,060230,얍엑스,1243
1460,189980,흥국에프엔비,1241
1461,003350,한국화장품제조,1241
1462,170790,파이오링크,1237
1463,069540,라이트론,1237
1464,013520,화승코퍼레이션,1236
1465,080000,에스엔유,1235
1466,057540,옴니시스템,1235
1467,025820,이구산업,1234
1468,305090,마이크로디지탈,1234
1469,024950,삼천리자전거,1233
1470,066130,하츠,1233
1471,264900,크라운제과,1232
1472,044060,조광ILI,1232
1473,034590,인천도시가스,1231
1474,065950,웰크론,1228
1475,006340,대원전선,1228
1476,048430,유라테크,1226
1477,008600,윌비스,1223
1478,067830,세이브존I&C,1223
1479,267320,나인테크,1219
1480,265740,엔에프씨,1219
1481,269620,시스웍,1215
1482,053450,세코닉스,1215
1483,049480,오픈베이스,1212
1484,042520,한스바이오메드,1212
1485,100590,머큐리,1210
1486,046210,파나진,1208
1487,217820,엔에스,1208
1488,036120,SCI평가정보,1208
1489,024910,경창산업,1205
1490,039290,인포뱅크,1204
1491,224110,에이텍티앤,1204
1492,002760,보락,1203
1493,007540,샘표,1203
1494,272110,케이엔제이,1203
1495,004440,삼일씨엔에스,1203
1496,032790,엠젠플러스,1203
1497,000220,유유제약,1201
1498,134790,시디즈,1200
1499,003480,한진중공업홀딩스,1195
1500,057880,피에이치씨,1194
1501,311390,네오크레마,1194
1502,064240,홈캐스트,1191
1503,006140,피제이전자,1189
1504,234300,에스트래픽,1189
1505,307180,아이엘사이언스,1189
1506,009300,삼아제약,1188
1507,322780,코퍼스코리아,1181
1508,013870,지엠비코리아,1178
1509,056080,유진로봇,1176
1510,089230,THE E&M,1175
1511,086040,바이오톡스텍,1174
1512,031820,콤텍시스템,1174
1513,131030,디에이치피코리아,1172
1514,002600,조흥,1170
1515,009180,한솔로지스틱스,1170
1516,027830,대성창투,1170
1517,037950,엘컴텍,1169
1518,119650,KC코트렐,1168
1519,001840,이화공영,1166
1520,017040,광명전기,1163
1521,005010,휴스틸,1159
1522,069410,엔텔스,1157
1523,011390,부산산업,1156
1524,118000,우리들휴브레인,1154
1525,015590,큐로,1151
1526,331920,셀레믹스,1151
1527,053700,삼보모터스,1150
1528,030350,드래곤플라이,1149
1529,035000,지투알,1148
1530,037370,EG,1147
1531,034940,조아제약,1147
1532,297570,알로이스,1147
1533,019990,에너토크,1146
1534,004770,써니전자,1146
1535,258610,이더블유케이,1146
1536,015230,대창단조,1145
1537,052220,iMBC,1145
1538,065650,메디프론,1144
1539,127710,아시아경제,1141
1540,011810,STX,1141
1541,263600,덕우전자,1140
1542,038530,골드퍼시픽,1140
1543,001550,조비,1139
1544,263800,데이타솔루션,1139
1545,038680,에스넷,1139
1546,004410,서울식품,1139
1547,041910,에스텍파마,1138
1548,200470,에이팩트,1137
1549,088130,동아엘텍,1135
1550,137940,넥스트아이,1134
1551,225190,삼양옵틱스,1133
1552,007980,태평양물산,1133
1553,025550,한국선재,1130
1554,065510,휴비츠,1130
1555,152550,한국ANKOR유전,1127
1556,033130,디지틀조선,1126
1557,170030,현대공업,1124
1558,035620,바른손이앤에이,1124
1559,335890,비올,1124
1560,051380,피씨디렉트,1123
1561,214420,토니모리,1123
1562,060370,KT서브마린,1123
1563,130500,GH신소재,1121
1564,001290,상상인증권,1121
1565,057030,YBM넷,1119
1566,094860,네오리진,1117
1567,171010,램테크놀러지,1117
1568,037230,한국팩키지,1116
1569,000910,유니온,1114
1570,099390,브레인즈컴퍼니,1113
1571,072990,에이치시티,1112
1572,040160,누리플렉스,1111
1573,351330,이삭엔지니어링,1110
1574,227840,현대코퍼레이션홀딩스,1110
1575,033830,티비씨,1110
1576,117730,티로보틱스,1109
1577,041020,폴라리스오피스,1108
1578,307870,비투엔,1106
1579,006200,한국전자홀딩스,1106
1580,253590,네오셈,1103
1581,350520,이지스레지던스리츠,1102
1582,093240,형지엘리트,1102
1583,065150,엠피대산,1102
1584,264660,씨앤지하이테크,1101
1585,058850,KTcs,1101
1586,230980,에이트원,1099
1587,017650,대림제지,1098
1588,083650,비에이치아이,1097
1589,133750,메가엠디,1097
1590,009200,무림페이퍼,1096
1591,053350,이니텍,1096
1592,900100,애머릿지,1096
1593,078000,텔코웨어,1096
1594,143210,핸즈코퍼레이션,1095
1595,056730,CNT85,1095
1596,229000,젠큐릭스,1095
1597,012160,영흥,1094
1598,001140,국보,1093
1599,006370,대구백화점,1092
1600,002795,아모레G우,1092
1601,260660,알리코제약,1089
1602,163560,동일고무벨트,1088
1603,129260,인터지스,1088
1604,027580,상보,1087
1605,340360,다보링크,1082
1606,238490,힘스,1081
1607,019010,베뉴지,1079
1608,089150,케이씨티,1077
1609,022220,정산애강,1077
1610,009440,KC그린홀딩스,1075
1611,044480,블루베리 NFT,1075
1612,024900,덕양산업,1074
1613,014970,삼륭물산,1073
1614,378850,화승알앤에이,1071
1615,242040,나무기술,1071
1616,016920,카스,1070
1617,009780,엠에스씨,1070
1618,262840,아이퀘스트,1069
1619,081150,티플랙스,1069
1620,380440,엔에이치스팩19호,1069
1621,004910,조광페인트,1066
1622,327260,RF머트리얼즈,1063
1623,053950,경남제약,1062
1624,204630,스튜디오산타클로스,1062
1625,900250,크리스탈신소재,1060
1626,140670,알에스오토메이션,1060
1627,024060,흥구석유,1060
1628,246690,TS인베스트먼트,1060
1629,039830,오로라,1057
1630,002360,SH에너지화학,1056
1631,042500,링네트,1056
1632,065710,서호전기,1050
1633,090410,덕신하우징,1050
1634,023460,CNH,1050
1635,089850,유비벨록스,1049
1636,050960,수산아이앤티,1049
1637,159010,아스플로,1048
1638,263770,유에스티,1047
1639,043910,자연과환경,1047
1640,100220,비상교육,1046
1641,099220,SDN,1044
1642,000157,두산2우B,1044
1643,309930,오하임아이엔티,1043
1644,091590,남화토건,1043
1645,000520,삼일제약,1042
1646,075180,새론오토모티브,1042
1647,357550,석경에이티,1041
1648,020760,일진디스플,1040
1649,083500,에프엔에스테크,1039
1650,005800,신영와코루,1039
1651,003780,진양산업,1038
1652,120115,코오롱인더우,1037
1653,002200,한국수출포장,1036
1654,000500,가온전선,1035
1655,004590,한국가구,1032
1656,019175,신풍제약우,1029
1657,016600,큐캐피탈,1029
1658,069510,에스텍,1029
1659,037030,파워넷,1027
1660,005870,휴니드,1026
1661,010820,퍼스텍,1026
1662,004840,DRB동일,1026
1663,036670,KCI,1026
1664,357250,미래에셋맵스리츠,1025
1665,002720,국제약품,1023
1666,101930,인화정공,1021
1667,109860,동일금속,1018
1668,038460,바이오스마트,1016
1669,016090,대현,1016
1670,044960,이글벳,1013
1671,008260,NI스틸,1012
1672,012340,뉴인텍,1010
1673,049430,코메론,1008
1674,002800,신신제약,1008
1675,313760,윌링스,1008
1676,047770,코데즈컴바인,1008
1677,059120,아진엑스텍,1008
1678,039420,케이엘넷,1007
1679,090080,평화산업,1007
1680,072770,율호,1007
1681,124500,아이티센,1005
1682,027970,세하,1004
1683,041440,현대에버다임,1003
1684,092600,앤씨앤,1003
1685,065370,위세아이텍,1002
1686,010580,지코,1002
1687,013700,까뮤이앤씨,1000
1688,033200,모아텍,998
1689,037440,희림,998
1690,317530,캐리소프트,997
1691,002230,피에스텍,997
1692,065560,녹원씨엔아이,995
1693,111110,호전실업,994
1694,011330,유니켐,992
1695,021050,서원,992
1696,052670,제일바이오,991
1697,084180,수성이노베이션,988
1698,042940,상지카일룸,986
1699,123010,폴라리스웍스,983
1700,000440,중앙에너비스,983
1701,041520,이라이콤,983
1702,003720,삼영화학,982
1703,007590,동방아그로,981
1704,196450,코아시아옵틱스,981
1705,086670,비엠티,981
1706,068940,아이씨케이,977
1707,010600,웰바이오텍,976
1708,089790,제이티,976
1709,016670,인피니티엔티,975
1710,076080,웰크론한텍,975
1711,023770,플레이위드,970
1712,114450,KPX생명과학,970
1713,024800,유성티엔에스,969
1714,256150,한독크린텍,969
1715,303030,지니틱스,965
1716,053260,금강철강,965
1717,014570,고려제약,965
1718,025440,대성엘텍,961
1719,076610,해성옵틱스,959
1720,270520,지엔원에너지,958
1721,023960,에쓰씨엔지니어링,957
1722,090470,제이스텍,954
1723,073570,WI,954
1724,039240,경남스틸,953
1725,382800,지앤비에스엔지니어링,952
1726,123410,코리아에프티,950
1727,317120,라닉스,950
1728,106190,하이텍팜,949
1729,143540,영우디에스피,947
1730,000650,천일고속,946
1731,046940,우원개발,945
1732,347700,라이프시맨틱스,944
1733,293580,나우IB,942
1734,250000,보라티알,941
1735,010240,흥국,940
1736,023440,제일제강,940
1737,317870,엔바이오니아,939
1738,001560,제일연마,938
1739,105740,디케이락,937
1740,017480,삼현철강,935
1741,219130,타이거일렉,934
1742,054180,메디콕스,933
1743,049830,승일,932
1744,045510,정원엔시스,932
1745,187660,에이디엠코리아,931
1746,090710,휴림로봇,931
1747,219420,링크제니시스,929
1748,041590,젬백스지오,929
1749,016790,현대사료,928
1750,038010,제일테크노스,927
1751,196700,웹스,925
1752,208140,정다운,925
1753,001080,만호제강,923
1754,098120,마이크로컨텍솔,922
1755,101330,모베이스,919
1756,038870,에코바이오,918
1757,004450,삼화왕관,918
1758,155660,DSR,918
1759,338100,NH프라임리츠,915
1760,092460,한라IMS,914
1761,019590,엠벤처투자,912
1762,014710,사조씨푸드,912
1763,066900,디에이피,912
1764,060850,영림원소프트랩,910
1765,290380,대유,909
1766,149980,하이로닉,909
1767,226360,KH E&T,908
1768,237820,플레이디,908
1769,056700,신화인터텍,907
1770,221840,하이즈항공,907
1771,078140,대봉엘에스,906
1772,289010,아이스크림에듀,906
1773,322510,제이엘케이,906
1774,000040,KR모터스,905
1775,002070,비비안,905
1776,196300,애니젠,904
1777,290690,소룩스,904
1778,065570,삼영이엔씨,899
1779,139050,시티랩스,898
1780,263860,지니언스,897
1781,053270,구영테크,894
1782,073110,엘엠에스,894
1783,006980,우성,893
1784,222110,팬젠,893
1785,092780,동양피스톤,892
1786,263020,디케이앤디,892
1787,226440,한송네오텍,891
1788,147760,마이크로프랜드,891
1789,054090,삼진엘앤디,889
1790,238200,비피도,887
1791,097800,윈팩,886
1792,036170,클라우드에어,885
1793,069920,아이에스이커머스,884
1794,095910,에스에너지,883
1795,083550,케이엠,881
1796,153490,우리이앤엘,875
1797,006580,대양제지,875
1798,058860,KTis,875
1799,086710,선진뷰티사이언스,874
1800,214680,디알텍,872
1801,273060,와이즈버즈,871
1802,096690,에이루트,870
1803,066110,한프,868
1804,008110,대동전자,867
1805,046110,한일네트웍스,867
1806,012280,영화금속,867
1807,111870,KH 일렉트론,866
1808,075130,플랜티넷,865
1809,049800,우진플라임,864
1810,033100,제룡전기,864
1811,041650,상신브레이크,864
1812,164060,이루다,863
1813,006090,사조오양,863
1814,015540,쎌마테라퓨틱스,862
1815,195500,마니커에프앤지,859
1816,197140,디지캡,859
1817,041920,메디아나,857
1818,133820,화인베스틸,856
1819,042110,에스씨디,855
1820,079970,투비소프트,851
1821,012320,경동인베스트,851
1822,032680,소프트센,851
1823,075970,동국알앤에스,851
1824,264850,이랜시스,851
1825,024880,케이피에프,850
1826,037350,성도이엔지,850
1827,004780,대륙제관,850
1828,026940,부국철강,849
1829,043260,성호전자,849
1830,900310,컬러레이,847
1831,317240,TS트릴리온,847
1832,228340,동양파일,846
1833,290740,액트로,845
1834,078940,코드네이처,845
1835,000725,현대건설우,845
1836,352940,인바이오,844
1837,218150,미래생명자원,843
1838,115500,케이씨에스,842
1839,071280,로체시스템즈,842
1840,215380,우정바이오,842
1841,009620,삼보산업,841
1842,119850,지엔씨에너지,840
1843,005360,모나미,839
1844,052600,한네트,837
1845,096350,대창솔루션,835
1846,215790,이노인스트루먼트,835
1847,053160,프리엠스,834
1848,017370,우신시스템,833
1849,002870,신풍제지,833
1850,010100,한국프랜지,832
1851,058730,다스코,832
1852,003080,성보화학,832
1853,115310,인포바인,830
1854,094940,푸른기술,830
1855,192410,THQ,828
1856,010470,오리콤,828
1857,002920,유성기업,826
1858,092300,현우산업,825
1859,036690,코맥스,825
1860,087600,픽셀플러스,824
1861,014990,인디에프,822
1862,008420,문배철강,822
1863,085310,엔케이,819
1864,318410,비비씨,819
1865,088910,동우팜투테이블,818
1866,114840,아이패밀리에스씨,813
1867,049630,재영솔루텍,812
1868,001380,SG글로벌,811
1869,006805,미래에셋증권우,810
1870,032860,휴먼엔,809
1871,021820,세원정공,809
1872,170920,엘티씨,809
1873,318010,팜스빌,808
1874,007370,진양제약,806
1875,217190,제너셈,805
