,index,날짜,시가,고가,저가,종가,거래량,거래대금,fluct,MA5,MA20,MA60,disparity5,disparity20,disparity60,stddev,upper,lower,tp,pmf,nmf,mfr,mfi14,touch
2434,2434,2010-10-28,530.63,531.19,527.29,527.36,576670319,2144935385065,-0.23323725728155686,526.3140000000001,509.117,488.7153333333333,100.19874067571828,103.58326278635363,107.90739803539348,13.587490028066481,536.291980056133,481.9420199438671,528.4266666666667,304727974434,0,6.470301964282126,86.61366026726475,0
2435,2435,2010-10-29,530.48,530.53,522.11,526.45,524511535,2071731786968,-0.17285592173995024,526.9799999999999,510.6865000000001,489.4571666666667,99.89942692322292,103.08672737579707,107.55793067353866,13.690843761229072,538.0681875224582,483.30481247754193,526.3466666666667,0,276074898075,3.870378755515135,79.46771595807377,0
2436,2436,2010-11-01,528.9,528.99,526.73,527.98,559241090,2167940752485,0.28978370392817393,527.4040000000001,512.3965000000001,490.26366666666667,100.10921418874335,103.04129712049163,107.693071279332,13.603595219440516,539.6036904388811,485.18930956111905,527.87,295206594178,0,6.1577327279527845,86.0290955529152,0
2437,2437,2010-11-02,529.81,530.13,523.21,523.93,594762302,2216474437835,-0.7730040272555625,526.862,513.9155000000001,491.05466666666666,99.4434975382548,101.94866665823466,106.69484185060183,13.074245666060046,540.0639913321202,487.76700866787996,525.65,0,312636804046,3.581715535719814,78.17411421106713,0
2438,2438,2010-11-03,527.97,528.75,525.34,525.89,585401337,2189114081607,0.3727015155260675,526.322,515.3435000000001,491.845,99.91792096853257,102.04649908265068,106.92189612581198,12.722355489852257,540.7882109797046,489.89878902029557,526.4,308155263796,0,3.6766283785119187,78.61707368935319,0
2439,2439,2010-11-04,528.8,532.73,528.8,531.53,609769773,2418831312378,1.0610878031343454,527.156,517.113,492.63933333333335,100.82973541039087,102.78797864296583,107.89434867157716,12.367006232615148,541.8470124652304,492.37898753476975,529.7099999999999,323001146455,0,3.7844856149685135,79.09911157698023,0
2440,2440,2010-11-05,536.51,536.52,528.66,528.66,601075239,2251210048919,-0.5428820035561618,527.5980000000001,518.692,493.4143333333333,100.20128961823205,101.92175703500341,107.14321905254747,11.671064805057734,542.0341296101154,495.34987038988453,531.2766666666666,319337249391,0,3.854052800088146,79.39865837508317,0
2441,2441,2010-11-08,531.11,531.41,527.82,528.47,575054509,1755163864041,-0.035952845005381734,527.696,520.2755,494.30316666666664,100.14667535853977,101.57503092111777,106.91212107009902,10.648107059332888,541.5717141186658,498.9792858813342,529.1333333333333,0,304280509195,2.6168982690929754,72.35200092451663,0
2442,2442,2010-11-09,529.58,530.14,526.81,526.93,527100473,2005266991031,-0.29225893382424184,528.2959999999999,521.918,495.23566666666665,99.74143283310872,100.9603041090746,106.3998486915657,8.761108797867264,539.4402175957346,504.3957824042655,527.7733333333332,0,278189573636,2.569854896045325,71.9876569462866,0
2443,2443,2010-11-10,526.68,528.86,526.68,528.27,536671703,1897771718629,0.25365816722509926,528.7719999999999,523.3755,496.08733333333333,99.9050630517501,100.93517942662582,106.48729860736886,7.020633106078972,537.4167662121579,509.33423378784204,527.2099999999999,0,282938688538,1.8755223260844591,65.2237094134588,0
2444,2444,2010-11-11,529.65,529.65,524.0,524.05,595011416,1810898424542,-0.8052666730273881,527.2760000000001,524.3485,496.8868333333333,99.38817621132004,99.94307221246939,105.46667064700515,5.453737757351493,535.255975514703,513.4410244852969,525.9,0,312916503674,1.38111705982285,58.002904734368755,0
2445,2445,2010-11-12,526.14,526.76,500.47,509.35,699064985,2298536096991,-2.886031216255999,523.414,524.3365,497.41516666666666,97.31302563553899,97.14181637173837,102.39937061294539,5.488076333447872,535.3126526668957,513.3603473331043,511.9866666666667,0,357911951453,1.021854379049112,50.54045383474625,0
2446,2446,2010-11-15,508.85,510.2,500.49,504.83,572390011,1572769608764,-0.8953509102074042,518.6859999999999,523.7685,497.8568333333333,97.3286342796991,96.38418499776141,101.40063693009469,6.805362649346409,537.3792252986929,510.1577747013072,504.72333333333336,0,288898594318,0.7748072359591052,43.6558528870545,0
2447,2447,2010-11-16,506.34,506.83,499.04,503.04,584229976,1566371076511,-0.35583651399490374,513.908,523.191,498.228,97.88522459272866,96.14844292046308,100.96582287627352,8.00888316017469,539.2087663203495,507.17323367965065,502.8066666666667,0,293754726799,0.5726203796758985,36.411863096541445,0
2448,2448,2010-11-17,497.18,505.74,496.56,505.74,669114799,1572956994101,0.5338711590936032,509.40200000000004,522.4675,498.6506666666666,99.28111785976498,96.79836544856857,101.42170337016164,8.89672907070572,540.2609581414114,504.6740418585885,499.82666666666665,0,334441419601,0.40949453368376987,29.052580474614516,0
2449,2449,2010-11-18,508.48,514.14,508.34,514.13,540968985,1412489428044,1.631882986793221,507.418,522.0409999999999,499.26716666666664,101.32277530556661,98.48460178415107,102.97692985352198,9.089388781469196,540.2197775629384,503.8622224370615,510.3166666666666,276065489195,0,0.5501745930131308,35.49113728820289,0
2450,2450,2010-11-19,517.06,517.62,515.49,517.04,591485074,1585234566305,0.5628191242457001,508.956,521.737,499.96833333333336,101.58834948404183,99.0997379905968,103.41454958814056,9.152854659651164,540.0427093193023,503.43129068069766,516.53,305519785273,0,0.5539031929894429,35.645926688896765,0
2451,2451,2010-11-22,520.25,520.5,515.98,515.98,567285275,1626681835882,-0.20543431915964674,511.186,521.243,500.77116666666666,100.93781911085202,98.99029819105483,103.03708247313227,9.185180913879588,539.6133618277593,502.8726381722409,517.4033333333333,293515292235,0,0.7441284957527138,42.664774846853824,0
2452,2452,2010-11-23,518.02,518.04,510.7,511.58,624425867,1708631075112,-0.8600805348137212,512.894,520.49,501.55533333333335,99.7438067124981,98.28815154950142,101.99871599411429,9.335526935183669,539.1610538703674,501.81894612963265,513.4333333333333,0,320601054313,0.5470351846180039,35.36022904049713,0
2453,2453,2010-11-24,491.57,505.76,490.01,505.32,734068344,2011131509953,-1.238818966199634,512.81,519.3265,502.2853333333333,98.5394200581112,97.3029491081237,100.60417186512846,9.715244274614724,538.7569885492295,499.8960114507706,495.63333333333327,0,363828740231,0.38066555295925014,27.571163207726187,0
2454,2454,2010-11-25,511.44,511.99,508.28,508.28,675643268,1748752314622,0.5823561816321672,511.64,518.3725000000001,502.98850000000004,99.34328824955047,98.05304100815532,101.05201212353761,9.821081447025993,538.0146628940521,498.7303371059481,509.3333333333333,344127637834,0,0.38856621283251935,27.983268586082602,0
2455,2455,2010-11-26,510.56,511.42,492.02,493.56,822395273,2053738562738,-2.9824134856957554,506.9440000000001,516.728,503.46933333333334,97.3598661785128,95.51640321407008,98.0317900858576,11.07140869654624,538.8708173930925,494.5851826069075,498.7133333333333,0,410139487915,0.375884945277951,27.31950419022982,0
2456,2456,2010-11-29,493.45,497.78,491.34,494.33,693881307,1584698537177,0.15576639087249042,502.61400000000003,515.0455,503.879,98.35181670228047,95.97792816362826,98.1049021689731,11.804086034289414,538.6536720685788,491.4373279314211,493.03999999999996,0,342111239603,0.36862058129965025,26.93373067279215,0
2457,2457,2010-11-30,496.2,499.23,493.54,498.39,709201354,1601916130482,0.8146230863380088,499.976,513.7684999999999,504.30216666666666,99.68278477366913,97.00672579186931,98.82765392309439,12.16822707968588,538.1049541593717,489.4320458406281,496.04333333333335,351794603642,0,0.5194144273769968,34.18517147251754,0
2458,2458,2010-12-01,499.61,502.49,497.63,502.48,696129786,1462145723754,0.8139627447858684,499.408,512.598,504.7051666666666,100.61512831192132,98.02613353934274,99.55911553643035,12.06636761283458,536.7307352256692,488.4652647743308,499.9066666666667,347999920886,0,0.7076858713617511,41.441220732090784,0
2459,2459,2010-12-02,507.28,508.31,505.93,505.94,714468944,1630099564850,0.6838755583666007,498.93999999999994,511.3185,505.0905,101.40297430552774,98.94811159776148,100.16818768121752,11.284626838951226,533.8877536779024,488.7492463220975,506.3833333333334,361795165425,0,0.9690041061083158,49.21290428507672,0
2460,2460,2010-12-03,508.99,509.38,502.1,502.13,675957459,1580651880887,-0.7587676498118021,500.654,509.992,505.456,100.29481438278731,98.45840719070102,99.34198031084802,10.682061007505151,531.3561220150103,488.6278779849897,504.4066666666667,0,340957448702,0.9480362250322689,48.66625234428404,0
2461,2461,2010-12-06,505.51,505.57,501.5,502.54,591400062,1352606820052,0.08158554542922454,502.296,508.6955,505.85499999999996,100.04857693471578,98.78994408246191,99.3446738689941,9.86354184009067,528.4225836801813,488.96841631981863,503.18333333333334,0,297582654530,0.9465301988393089,48.62653553506197,0
2462,2462,2010-12-07,503.96,504.8,501.64,504.49,694871093,1490985781004,0.3865289698507381,503.51599999999996,507.57349999999997,506.23216666666667,100.19343973180594,99.39250177560493,99.65585618983121,8.910405670347801,525.3943113406956,489.75268865930434,503.3633333333333,349772629609,0,1.2676196892204268,55.900894459785505,0
2463,2463,2010-12-08,506.34,507.28,502.5,502.8,717214368,1527374222626,-0.3361177406523464,503.58000000000004,506.3,506.5375,99.84510901942095,99.30871025083943,99.26214742245143,7.506195335900342,521.3123906718007,491.2876093281993,503.87999999999994,361389975747,0,1.308735552040994,56.68624762520034,0
2464,2464,2010-12-09,505.0,506.68,505.0,506.45,642864862,1411785407292,0.7207029321749387,503.68199999999996,505.41999999999996,506.9201666666667,100.54955309103761,100.20379090657276,99.90725035270181,6.240733762497481,517.9014675249949,492.938532475005,505.48333333333335,324957473326,0,1.318102116644334,56.861261942696814,0
2465,2465,2010-12-10,508.02,509.73,507.87,509.2,733427578,1491715744610,0.540062843676355,505.096,505.4125,507.377,100.81251880830575,100.74938787623971,100.35929890397082,6.235850404138716,517.8842008082775,492.9407991917226,508.3633333333333,372847688310,0,1.356330532027282,57.56113217530461,0
2466,2466,2010-12-13,511.81,513.74,510.57,513.41,698339131,1582823090041,0.820007401491981,507.2700000000001,505.8415,507.9125,101.21040077276398,101.49621966564627,101.08237147146406,6.4838692760660255,518.809238552132,492.87376144786793,511.93,357500751332,0,1.8079051998362499,64.38626204124279,0
2467,2467,2010-12-14,515.42,515.82,514.44,515.0,742163292,1651133512575,0.30873786407767606,509.37199999999996,506.43950000000007,508.48549999999994,101.10488994291009,101.6903302368792,101.28115747646689,6.757640101136026,519.9547802022721,492.92421979772803,514.9533333333334,382179461093,0,2.5556433279670583,71.87569427635053,0
2468,2468,2010-12-15,516.43,516.78,512.5,514.69,654202790,1614764383485,-0.06023042996754267,511.75,506.887,509.0095,100.57449926722033,101.5393963546116,101.1159909589114,7.000844385136916,520.8886887702738,492.88531122972614,514.54,0,336613503566,1.858417051292833,65.01560192038072,0
2469,2469,2010-12-16,514.17,515.34,510.96,511.71,656635618,1736418807221,-0.582361102968493,512.802,506.76599999999996,509.4741666666667,99.78705231258847,100.97559820508874,100.43885116844326,6.889091606121563,520.5441832122431,492.98781678775686,512.28,0,336381294389,1.9413087178592914,66.0015287097164,0
2470,2470,2010-12-17,513.58,513.77,510.64,510.74,597108870,1536535602261,-0.18992050749891734,513.1099999999999,506.451,509.90066666666667,99.53811073648927,100.84687363634389,100.16460722415215,6.529226519811373,519.5094530396227,493.3925469603773,511.65333333333336,0,305512743698,1.985246185865045,66.50192521022427,0
2471,2471,2010-12-20,503.29,503.38,491.86,497.95,587924955,1790165830544,-2.5685309770057274,510.01800000000003,505.54949999999997,510.09499999999997,97.6338090028195,98.49678419225022,97.6190709573707,6.38747250480495,518.3244450096099,492.7745549903901,497.70000000000005,0,292610250103,1.496835152112919,59.94929824847423,0
2472,2472,2010-12-21,505.24,508.63,505.24,506.67,533155779,1537755781649,1.7210413089387624,508.35200000000003,505.304,510.4105,99.66912690419237,100.27033231480456,99.2671584930169,6.236055939762697,517.7761118795254,492.83188812047456,505.7166666666667,269625763369,0,1.4557942108413453,59.27997567608061,0
2473,2473,2010-12-22,509.14,510.37,505.01,505.01,584926941,1547176323898,-0.32870636225025746,506.416,505.2885,510.6671666666667,99.72236264257054,99.94488297279672,98.89220082356316,6.236399328024662,517.7612986560493,492.81570134395065,506.3866666666666,296199203896,0,1.4214446230428395,58.70233865834279,0
2474,2474,2010-12-23,507.82,508.22,502.38,502.39,578407568,1646380481908,-0.521507195605009,504.55199999999996,504.994,510.82783333333333,99.57150105440074,99.48435030911259,98.34820407528042,6.2267609219068545,517.4475218438138,492.54047815618634,504.1966666666667,0,291631167760,1.4591339125707508,59.335276745681114,0
2475,2475,2010-12-24,503.77,504.43,499.62,499.63,492244834,1428637463375,-0.5524087824990475,502.33000000000004,505.29749999999996,510.90399999999994,99.46250472796766,98.87838352653635,97.79332320749104,5.771401248229078,516.8403024964581,493.7546975035418,501.00666666666666,0,246617943466,1.500233558051882,60.00373657974679,0
2476,2476,2010-12-27,499.9,501.47,496.68,496.68,562781550,1381676468941,-0.5939437867439777,502.076,505.41499999999996,510.95233333333334,98.9252623108852,98.27171730162343,97.20671921777439,5.556274310197927,516.5275486203958,494.3024513796041,497.75333333333333,0,280126392451,1.131709932853826,53.089302414552705,0
2477,2477,2010-12-28,497.87,498.65,494.95,494.95,575984039,1716250724080,-0.3495302555813755,499.73199999999997,505.24300000000005,510.97566666666665,99.04308709468276,97.96276247271113,96.86371236203681,5.831608155890583,516.9062163117812,493.57978368821887,495.92333333333335,0,285643924567,0.8434503591864052,45.753895947524,0
2478,2478,2010-12-29,497.22,502.33,497.02,502.31,548789996,1396336830053,1.4652306344687571,499.192,505.2345,511.0586666666667,100.6246093687399,99.42115987724512,98.28812869494435,5.835969657370084,516.9064393147402,493.5625606852599,498.84999999999997,273763889504,0,0.8218964113172375,45.112137342814314,0
2479,2479,2010-12-30,505.29,510.72,505.29,510.69,635150688,1918452447572,1.6409171904677975,500.852,505.47200000000004,511.3011666666667,101.96425291303619,101.03230248164093,99.88046836062372,5.961494514108389,517.3949890282169,493.5490109717833,507.09,322078562377,0,0.8005211722339983,44.46052535115435,0
2480,2480,2011-01-03,515.71,518.06,514.51,518.05,591799174,1825257407407,1.4207122864588277,504.53600000000006,506.2679999999999,511.65066666666667,102.67850064217416,102.32722589616567,101.25072314964898,6.527729193271741,519.3234583865434,493.21254161345644,516.09,305421635709,0,0.7785943904108412,43.77582627093477,0
2481,2481,2011-01-04,520.74,522.34,519.29,521.35,749812296,2405917734625,0.6329720916850615,509.46999999999997,507.2085,512.0598333333334,102.33183504426168,102.78810390598738,101.81427365747298,7.274655553405445,521.7578111068109,492.65918889318914,520.46,390247307576,0,0.7819911821477834,43.882999533436056,0
2482,2482,2011-01-05,522.16,524.41,519.93,523.81,674797379,2461669770875,0.4696359366945883,515.242,508.17449999999997,512.5553333333334,101.66290791511561,103.0767974386751,102.19579544582503,8.127432736994958,524.4293654739898,491.91963452601004,521.9666666666666,352221738592,0,1.0839011011793336,52.013077807095826,0
2483,2483,2011-01-06,527.82,529.87,524.44,527.64,813991199,3299061893314,0.7258737017663637,520.308,509.4165,513.0306666666667,101.40916534052906,103.5773281784159,102.84765303178757,9.102391978841785,527.6212839576835,491.2117160423164,526.6333333333333,428674898433,0,1.5499484445528098,60.78352085367858,0
2484,2484,2011-01-07,530.75,531.28,529.87,530.84,670274820,2478629499081,0.6028181749679837,524.338,510.6360000000001,513.4681666666667,101.24003982164179,103.95663447152177,103.3832347282808,10.246025879111928,531.1280517582239,490.14394824177623,530.4866666666667,355571855012,0,2.143592464690682,68.1892608144295,0
2485,2485,2011-01-10,532.96,534.87,532.09,533.98,641263984,2193613148663,0.5880370051312758,527.524,511.875,513.8746666666667,101.2238305745331,104.31843711843712,103.91249747020026,11.48641692103561,534.8478338420712,488.9021661579288,533.0100000000001,341800116111,0,3.0213281444552584,75.13259390734294,0
2486,2486,2011-01-11,535.94,536.84,531.23,533.67,759473848,2575327265329,-0.05808833174059983,529.988,512.888,514.1659999999999,100.69473271092929,104.05195676249004,103.7933274467779,12.47937270689268,537.8467454137854,487.92925458621465,533.6133333333333,405265371610,0,3.144187946349091,75.86982026524711,0
2487,2487,2011-01-12,536.52,536.84,534.94,535.43,835849862,2622758681753,0.3287077675886654,532.312,513.9095,514.5133333333333,100.58574670493994,104.18760501605826,104.0653303445327,13.459045275816772,540.8275905516335,486.9914094483664,535.63,447706261583,0,3.2814201850316835,76.64326422582604,0
2488,2488,2011-01-13,538.61,538.86,531.99,534.27,738912324,2434332878744,-0.21711868530892026,533.638,514.8884999999999,514.7476666666666,100.1184323455226,103.76421302864603,103.79260258910028,14.20997436012583,543.3084487202516,486.4685512797482,534.9566666666666,0,395286073805,2.99977529839602,74.9985955360788,0
2489,2489,2011-01-14,536.05,536.19,533.79,535.2,646686403,2424079306410,0.17376681614350964,534.51,516.063,514.9566666666666,100.12909019475782,103.70826817655984,103.9310751066433,14.888019238359078,545.8390384767181,486.28696152328183,535.0133333333333,345985848090,0,4.129557352194885,80.50514047626136,0
2490,2490,2011-01-17,538.07,538.13,532.16,533.01,638472389,2153525513449,-0.410874092418539,534.316,517.1765,515.1215,99.75557535241317,103.06152735091405,103.4726758638496,15.296160603568843,547.7688212071378,486.58417879286236,534.4133333333333,0,341208157646,3.8827798974438346,79.51986325405521,0
2491,2491,2011-01-18,532.68,534.0,529.0,529.02,699446333,2090441774341,-0.7542247930134984,533.386,518.73,515.1741666666667,99.18145583123666,101.98369093748192,102.68760241277626,14.810773106075384,548.3515462121508,489.10845378784927,530.2333333333332,0,370869760634,3.5839502755769255,78.18475463558246,0
2492,2492,2011-01-19,532.95,533.61,530.11,532.97,664224946,2056691045563,0.7411298947408006,532.894,520.045,515.2796666666667,100.014261748115,102.48536184368662,103.43315183534638,14.851139421098631,549.7472788421973,490.3427211578027,532.01,353374313521,0,3.655842105712295,78.52160839447087,0
2493,2493,2011-01-20,533.58,535.77,533.36,533.36,701905475,2120308809241,0.0731213439328008,532.7120000000001,521.4625,515.3591666666666,100.12164171259516,102.28156387084401,103.4928714763652,14.692680553314728,550.8478611066295,492.07713889337055,533.4333333333334,374419777214,0,3.703108600930773,78.73746738907764,0
2494,2494,2011-01-21,534.55,534.65,525.7,525.75,669419755,2246205221633,-1.4474560152163602,530.8219999999999,522.6305,515.3323333333333,99.04450079310958,100.59688441451466,102.02154337945029,14.009320760034838,550.6491415200696,494.61185847993033,528.6666666666666,0,353899910476,2.597249874639648,72.2009858962001,0
2495,2495,2011-01-24,526.84,527.93,525.2,527.09,692266468,2172947892714,0.25422603350472056,529.638,524.0035,515.343,99.51891669404385,100.58902278324477,102.27945271401767,12.941410187117489,549.886320374235,498.12067962576504,526.3766666666667,0,364392915870,1.8650932342762707,65.09712186547387,0
2496,2496,2011-01-25,530.57,530.67,522.2,522.96,791344872,2334158717173,-0.7897353526082291,528.426,525.3175,515.2593333333333,98.96560729411497,99.55122378371176,101.49452249934984,11.243957851110304,547.8054157022206,502.8295842977794,525.2433333333333,0,415648618385,1.3620626584080426,57.66412053294263,0
2497,2497,2011-01-26,524.55,526.21,524.18,524.71,606837503,1939420286977,0.3335175620819119,526.774,526.8055,515.2723333333333,99.6081811175191,99.60222510964672,101.83158808578247,8.693634377167117,544.1927687543343,509.4182312456658,524.48,0,318274133573,1.025216630691497,50.62256625561303,0
2498,2498,2011-01-27,527.65,528.99,527.26,528.63,601545022,1991035195053,0.7415394510337966,525.8280000000001,528.1215,515.318,100.53287386750038,100.09628466176818,102.58325926903389,6.5077623892887875,541.1370247785776,515.1059752214223,527.8466666666667,317523534712,0,1.0103515642797436,50.25745656788773,0
2499,2499,2011-01-28,531.38,531.76,526.81,527.46,621194239,2242327647626,-0.22181776817198634,526.1700000000001,528.96,515.2501666666667,100.24516791151147,99.71642468239564,102.3696903219504,5.063736918383524,539.0874738367671,518.832526163233,528.5500000000001,328332215023,0,1.0050898012762386,50.12692202795603,0
2500,2500,2011-01-31,523.01,524.86,521.38,521.38,514371242,1962815615164,-1.1661360236296061,525.028,529.1265000000001,515.1288333333333,99.3051799142141,98.5359833612567,101.2135151950661,4.729866221505342,538.5862324430108,519.6667675569894,521.9233333333333,0,268462353195,0.7663754670921958,43.38689487993183,0
2501,2501,2011-02-01,525.1,526.47,523.26,524.5,538229637,1845537263191,0.5948522402287902,525.336,529.284,515.0626666666666,99.84086375196065,99.09613742338706,101.83226895368074,4.504357422444055,538.2927148448881,520.2752851551119,524.2866666666667,282186622283,0,0.7078474665276796,41.446761517106914,0
2502,2502,2011-02-07,530.68,532.62,530.68,531.09,492869230,1704267005620,1.2408443013425279,526.6120000000001,529.648,515.132,100.8503414278444,100.2722562909706,103.09784676548925,4.329473773745276,538.3069475474906,520.9890524525094,530.8166666666666,261623201771,0,0.9304038926962684,48.19736927678581,0
2503,2503,2011-02-08,534.46,535.2,530.06,531.47,585207205,1991735178211,0.07149980243475557,527.1800000000001,529.8394999999999,515.1853333333333,100.81376379984066,100.30773470079149,103.16093367047199,4.320676695254663,538.4808533905093,521.1981466094905,531.9966666666667,311328282369,0,0.9161576765278238,47.81222796800045,0
2504,2504,2011-02-09,533.47,533.79,524.31,525.74,724717024,2137147705472,-1.0898923422223947,526.836,529.5844999999999,515.2135000000001,99.79196562118003,99.27405352686873,102.04313357472192,4.408133003733071,538.4007660074661,520.7682339925337,527.84,0,382534633948,0.900854398981722,47.39207797631976,0
2505,2505,2011-02-10,526.89,527.56,521.66,522.7,728030480,1977690237009,-0.58159556150755,527.1,529.0205,515.436,99.16524378675774,98.80524478730031,101.40929232727245,4.535909906938564,538.0923198138771,519.9486801861228,523.75,0,381305963900,0.8970703661762535,47.287142436597854,0
2506,2506,2011-02-11,525.91,526.64,517.48,517.73,836472857,2279260133004,-0.9599598246190151,525.746,528.2235,515.6510000000001,98.47530936992389,98.01343560065013,100.40317966997057,5.047503056454301,538.3185061129085,518.1284938870914,520.3733333333333,0,435278168839,0.6423096630450845,39.110143324258814,0
2507,2507,2011-02-14,522.37,523.17,517.57,520.35,651099198,1969896930215,0.5035072547323924,523.5980000000001,527.4694999999999,515.9395,99.37967677493037,98.65025371135205,100.85484829132099,5.0406583477358655,537.5508166954717,517.3881833045282,520.0966666666667,0,338634522549,0.4606492371563463,31.53729351566689,0
2508,2508,2011-02-15,521.26,522.33,519.3,520.88,725092954,2209792151232,0.10175088312086714,521.48,526.8,516.1918333333334,99.88494285495129,98.87623386484435,100.90822178188921,4.978726321974847,536.7574526439496,516.8425473560503,520.48,377396380697,0,0.6467102730896374,39.27286321450149,0
2509,2509,2011-02-16,522.1,524.01,519.83,520.08,874040148,2646019495427,-0.15382248884786082,520.348,526.0440000000001,516.2909999999999,99.94849600651872,98.86625453384127,100.73388844663187,4.780080818483082,535.6041616369663,516.4838383630339,520.6700000000001,455086483859,0,0.9186415692422499,47.87979078369802,0
2510,2510,2011-02-17,522.67,523.55,508.01,511.08,861784852,2483003279581,-1.760976755106844,518.024,524.9475,516.1916666666667,98.65952156656834,97.35830725929736,99.00973475614677,5.5511221008547045,536.0497442017094,513.8452557982906,513.92,0,442888471139,0.9088947930873499,47.6136661055767,0
2511,2511,2011-02-18,513.6,518.95,511.92,518.55,697827832,1869416993826,1.4405553948510212,518.188,524.424,516.2345,100.06985881571939,98.87991396274771,100.44853646937581,5.639829597992005,535.703659195984,513.144340804016,514.6899999999999,359165006852,0,1.197206350439675,54.48766112477813,0
2512,2512,2011-02-21,521.47,522.23,519.26,520.59,666151964,1971735739126,0.39186307843025747,518.2360000000001,523.8050000000001,516.3846666666667,100.45423320649279,99.38622197191702,100.81437997771687,5.322979478258877,534.4509589565179,513.1590410434823,520.44,346692128144,0,1.2101753336254737,54.754720823001655,0
2513,2513,2011-02-22,517.89,517.89,508.9,512.06,665724478,2007589279232,-1.6658204116705246,516.472,522.74,516.4970000000001,99.14574265400641,97.9569193097907,99.1409437034484,5.440155763991592,533.6203115279832,511.85968847201684,512.9499999999999,0,341483370990,0.923913251430504,48.02260448819814,0
2514,2514,2011-02-23,509.69,513.64,505.24,507.16,732876522,2177692584092,-0.9661645240160739,513.888,521.8104999999999,516.4783333333334,98.69076530294538,97.19237156017368,98.19579395069816,6.401921977004113,534.6143439540082,509.0066560459917,507.3633333333334,0,371834675123,0.8884609563255789,47.04682685387775,0
2515,2515,2011-02-24,507.22,509.27,501.04,501.11,729024741,2095812536195,-1.2073197501546589,511.89400000000006,520.5115,516.6041666666666,97.89331385013303,96.27260877041142,97.00076622172038,7.764958585965073,536.0414171719301,504.9815828280698,503.1233333333333,0,366789357774,0.6897956579859328,40.82124691976663,0
2516,2516,2011-02-25,504.96,509.41,502.38,509.33,605754071,1827063139672,1.6138849076237354,510.05,519.83,516.8541666666666,99.8588373688854,97.9801088817498,98.54423797815309,8.128374602825437,536.0867492056509,503.5732507943492,505.5566666666666,306243008954,0,0.7043737252460633,41.327422196934634,0
2517,2517,2011-02-28,510.83,510.84,503.17,504.46,530997714,1810007115434,-0.965388732506047,506.82399999999996,518.8174999999999,516.9553333333333,99.53356589269649,97.23264924564035,97.58289884490343,8.727628166959166,536.2727563339182,501.36224366608155,506.15333333333336,268766262933,0,0.6904679730423336,40.84478286800661,0
2518,2518,2011-03-02,502.48,507.9,501.74,503.46,537094441,1743529751177,-0.198625511460692,505.104,517.559,516.9716666666667,99.67452247457949,97.27586613313652,97.38638158764341,9.04709776085029,535.6531955217006,499.4648044782994,502.56,0,269922182268,0.7168423575540745,41.753534003863635,0
2519,2519,2011-03-03,506.99,510.95,506.97,510.94,513121656,1791419210958,1.4639683720202017,505.86,516.7330000000001,517.055,101.00423041948365,98.87891812599543,98.81734051503226,8.847495690852007,534.427991381704,499.03800861829603,508.3,260819737744,0,0.9249417829368272,48.05037695870836,0
2520,2520,2011-03-04,514.85,518.81,513.59,518.79,589615143,1976787999273,1.5131363364752533,509.3959999999999,516.6034999999999,517.3326666666667,101.84414483034811,100.4232452935375,100.28170139394507,8.794695335955437,534.1928906719108,499.0141093280891,515.7433333333333,304090079234,0,1.2564827692940457,55.68324236249958,0
2521,2521,2011-03-07,520.21,522.64,517.46,518.77,519986972,1703777879768,-0.0038552730497102396,511.284,516.317,517.6031666666667,101.46415690692452,100.47509572607525,100.22543009944233,8.615420752144761,533.5478415042895,499.0861584957105,518.8133333333334,269776174233,0,1.6442665913574352,62.18233050826204,0
2522,2522,2011-03-08,520.83,525.13,517.78,524.99,583905810,1866341546460,1.184784472085188,515.39,516.012,517.9448333333333,101.86266710646308,101.73988201824764,101.36021564716191,8.1608917211206,532.3337834422412,499.69021655775873,521.2,304331708172,0,1.6035147721497718,61.59038501731715,0
2523,2523,2011-03-09,528.02,528.39,521.9,522.7,687306028,2123074034529,-0.4381098144250934,519.2379999999999,515.5735000000001,518.2765,100.6667462704964,101.38224714807878,100.85350194346067,7.495039956331944,530.563579912664,500.5834200873362,524.2066666666667,360290401917,0,1.5506422599028524,60.794188361088025,0
2524,2524,2011-03-10,523.7,523.99,519.29,522.17,683495522,2106799646278,-0.10149951165330953,521.4839999999999,515.3950000000001,518.5385,100.13154766013915,101.31452575209303,100.70033372642533,7.279588261900646,529.9541765238014,500.8358234761988,521.7199999999999,0,356593283737,1.6290503058586912,61.96345129754436,0
2525,2525,2011-03-11,515.99,520.1,514.71,518.55,645272794,1916924755465,-0.6981004724713152,521.436,515.1875,518.6943333333334,99.44652843301957,100.65267499696711,99.9721737208105,7.1177523617961125,529.4230047235923,500.9519952764078,516.4166666666666,0,333229625368,1.1868551804391216,54.27223489946877,0
2526,2526,2011-03-14,514.42,514.42,496.12,502.98,743730121,2337253858763,-3.0955505189072996,518.278,514.45,518.5205000000001,97.04830226249233,97.77043444455244,97.00291502457472,7.589002430779688,529.6280048615595,499.2719951384407,504.50666666666666,0,375216804245,0.8589059426212566,46.204916716232944,0
2527,2527,2011-03-15,502.86,507.81,469.2,489.44,914174401,2912999414524,-2.7664269369074903,511.168,512.9045,518.0945,95.74934268185802,95.42517174249787,94.46925223101191,9.282651886841048,531.4698037736821,494.3391962263179,487.1666666666667,0,445355295687,0.8234878024373686,45.160038983351136,0
